"record_id"	"batch_id"	"path"	"sha256"	"bytes"	"inventory_snapshot_git_status"	"effective_snapshot_git_status"	"inventory_material_role"	"document_class"	"source_type"	"current_applicability"	"history_or_derivation"	"approval_named_authorizer"	"approval_date"	"approval_scope"	"approval_version_binding"	"document_approval_state"	"atomic_requirement_extraction_route"	"evidence_or_conflict_pointers"	"investigation_pointer"	"route_class"	"candidate_group_id"
"R10-31"	"R10"	"slots-simulator/docs/02-decisions/dr-012-multi-io-module-support.md"	"07faa2420d7c8d7da2107feb4259951b239a98a0dbd651211093f1051fff1820"	"2318"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"simulator-planning-material-of-unknown-source"	"工具决定；“实际必需多模块”缺项目 IO/布线证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具决定；“实际必需多模块”缺项目 IO/布线证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:105"	"excluded"	""
"R10-32"	"R10"	"slots-simulator/docs/02-decisions/dr-013-door-state-not-independent-io-point.md"	"72566706ff4a3dac3ff0d4ec95f70a3af0559be3ac4dc24af371802f429cf752"	"3053"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"无独立门磁/锁 DI 语义为主系统硬件线索，不能靠 DR 自证; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"无独立门磁/锁 DI 语义为主系统硬件线索，不能靠 DR 自证; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:106"	"excluded"	""
"R10-33"	"R10"	"slots-simulator/docs/02-decisions/dr-014-fault-injection-mirror-exception.md"	"0f10f9682f20a33477fcdb48f90d326e63992af64a590839275aa899e8b0f320"	"2693"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC + MAIN-LEAD"	"ai-modified-simulator-planning-material-without-confirmation"	"当前故障模型；还复述主系统“不盲目重试”规则，须回源; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"当前故障模型；还复述主系统“不盲目重试”规则，须回源; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:107"	"excluded"	""
"R10-34"	"R10"	"slots-simulator/docs/02-decisions/dr-015-do-power-on-state-vs-reset.md"	"2d93e4febdb3a664299d058925fa127fd4be23f0d4bf1ee488d316507f2875d9"	"4115"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"SIM-DEC"	"simulator-planning-material-of-unknown-source"	"工具确定性与真机副作用间的有意偏差，不能用于真机验收; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"工具确定性与真机副作用间的有意偏差，不能用于真机验收; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:108"	"excluded"	""
"R10-35"	"R10"	"slots-simulator/docs/02-decisions/README.md"	"13928ef5f4a6289a591d4bfbc500ddf56d201b7fa360f4865ef6919dada732f1"	"2224"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"INDEX"	"simulator-planning-material-of-unknown-source"	"决定导航及“与用户确认”二手陈述；不是确认记录; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"决定导航及“与用户确认”二手陈述；不是确认记录; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:109"	"excluded"	""
"R10-36"	"R10"	"slots-simulator/docs/03-design/architecture.md"	"2cac6908cb3010e0fcfeca4f2e27ef03ffa238cf181881d714220d721916d4ec"	"5432"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft 模板、维护者/日期/TODO 未补；不可作为实现证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft 模板、维护者/日期/TODO 未补；不可作为实现证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:110"	"excluded"	""
"R10-37"	"R10"	"slots-simulator/docs/03-design/configuration-spec.md"	"b62043bed1be867fcf8b75376c76255a30e7190987df75adf2431701a87d21e4"	"7184"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"simulator-planning-material-of-unknown-source"	"Draft 模板，字段名和热重载迁移仍 TODO; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft 模板，字段名和热重载迁移仍 TODO; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:111"	"excluded"	""
"R10-38"	"R10"	"slots-simulator/docs/03-design/control-api.openapi.yaml"	"2d5d5555649065c8477aec06f5b5e11e9214893bff94cc31ff39419a170d6f96"	"9767"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"ai-modified-simulator-planning-material-without-confirmation"	"`0.1.0-template`；故障枚举落后于 DR-014，非已实现契约; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"`0.1.0-template`；故障枚举落后于 DR-014，非已实现契约; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:112"	"excluded"	""
"R10-39"	"R10"	"slots-simulator/docs/03-design/modbus-implementation-spec.md"	"e5dd40be4fafc9454a859afedd6f32e5c6a9d09275f4503c665322090965e15d"	"5306"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN + VENDOR"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft；地址换算、Unit ID 等关键项未定，且有锁 DI 镜像冲突; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft；地址换算、Unit ID 等关键项未定，且有锁 DI 镜像冲突; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:113"	"excluded"	""
"R10-40"	"R10"	"slots-simulator/docs/03-design/slot-state-machine.md"	"704384b03fb1d2391175d7041e29c26fb5b7b253ce3cf5261db6cd8a7ddc2117"	"5521"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"DESIGN"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft；当前较接近 DR-010/013/014，但仍有多项 TODO; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft；当前较接近 DR-010/013/014，但仍有多项 TODO; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:114"	"excluded"	""
"R10-41"	"R10"	"slots-simulator/docs/04-testing/test-plan.md"	"c81bbf6f355a398cb23b5e99d5ab894664f6da2e73b71e79751a04536b8d94ee"	"6148"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"TEST"	"ai-modified-simulator-planning-material-without-confirmation"	"Draft/Planned/TODO；没有测试实现或执行结果，不能当通过证据; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft/Planned/TODO；没有测试实现或执行结果，不能当通过证据; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:115"	"excluded"	""
"R10-42"	"R10"	"slots-simulator/docs/05-planning/implementation-plan.md"	"2251a8ec6105d08cca22e010245ec5ab97883a453956ca2806599ed81c0f5bea"	"5743"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"PLAN"	"simulator-planning-material-of-unknown-source"	"Draft，负责人/日期未定，M0–M7 均 Not Started; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"Draft，负责人/日期未定，M0–M7 均 Not Started; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:116"	"excluded"	""
"R10-43"	"R10"	"slots-simulator/docs/README.md"	"f4ac3dbd5205707b59a683bf866322be53fb016e0002988a87f9c48c33b741ad"	"3396"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"INDEX + DERIVED"	"simulator-planning-material-of-unknown-source"	"导航和派生技术摘要；不独立批准 FR/DR; vendor-manual semantics excluded from this effort by user scope decision"	"H-U; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"导航和派生技术摘要；不独立批准 FR/DR; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:117"	"excluded"	""
"R10-44"	"R10"	"slots-simulator/docs/reference/C2000-A2-KDDA0A0-AD6_寄存器表.md"	"593b0c96b8a79e60c7204866ecb67760c81546bd9c7e441349ff06aa08a6d362"	"6045"	"untracked"	"tracked-clean"	"candidate-requirement"	"DERIVED + VENDOR"	"derived-vendor-excerpt-retained-for-lossless-identity-only"	"可追溯 PDF 21–24 页；地址范围和原文笔误判断是派生加工; vendor-manual semantics excluded from this effort by user scope decision"	"H-D; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract; vendor-material-content-is-out-of-scope-and-retained-only-for-lossless-identity-and-source-history"	"可追溯 PDF 21–24 页；地址范围和原文笔误判断是派生加工; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:118"	"excluded"	""
"R10-45"	"R10"	"slots-simulator/docs/reference/C2000-A2-KDDA0A0-AD6-使用说明书2023-02-22].pdf"	"0a2696eb9898efac67d7fc92582f96d8b14d3d001dabb75a9451c55e41644cbd"	"2000812"	"untracked"	"tracked-clean"	"candidate-requirement"	"VENDOR"	"third-party-vendor-manual-retained-for-lossless-identity-only"	"30 页第三方型号资料；未绑定项目采购、固件或实际布线; vendor-manual semantics excluded from this effort by user scope decision"	"H-V; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract; vendor-material-content-is-out-of-scope-and-retained-only-for-lossless-identity-and-source-history"	"30 页第三方型号资料；未绑定项目采购、固件或实际布线; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:119"	"excluded"	""
"R10-46"	"R10"	"slots-simulator/README.md"	"699d2143794c5ac50249ad98b68994f09d10010ead2713e77e4f74345eb25d4e"	"3382"	"tracked-clean"	"tracked-clean"	"candidate-requirement"	"INDEX + DERIVED"	"ai-modified-simulator-planning-material-without-confirmation"	"当前入口与派生摘要；明确代码未搭建、全部为规划状态; vendor-manual semantics excluded from this effort by user scope decision"	"H-AI; see R10 Git history, derivation and status-correction groups"	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-simulator-design-test-plan-index-or-evidence-request-pointer"	"当前入口与派生摘要；明确代码未搭建、全部为规划状态; preserve simulator-only scope, MAIN-LEAD evidence gaps, internal inconsistencies and vendor exclusion"	"R10-slot-simulator-materials.md:120"	"excluded"	""
"R11-01"	"R11"	"mes/analysis/README.md"	"dfcf58e4228083b811eb9670e0e897efb3f648ec93581645892a1d254a7bf4a7"	"1309"	"tracked-clean"	"tracked-clean"	"candidate-data-constraint"	"R11-D/E"	"internal-offline-analysis-entry-and-current-state-evidence"	"Current-project offline PACKAGE coverage tooling only; does not prove capacity correctness or PACKAGE completeness."	"Formed in 5718541 as an internal Python-standard-library analysis entry."	"not-found"	"not-found"	"not-found"	"not-found"	"not-approved-by-this-classification"	"do-not-extract-as-requirement; retain-as-offline-analysis-and-current-state-evidence"	"Preserve input/output boundaries and the rule that analysis results describe only the supplied snapshot."	"R11-mes-data-query-validation-constraints.md; section=逐文件调查台账"	"excluded"	""
