"RequirementId"	"Source"	"Title"	"OriginalScope"	"CandidateClassification"	"FinalClassification"	"FinalReason"	"DependencyChain"	"MisclassificationRisk"	"ControlServerImpact"	"OnboardHmiImpact"	"SharedProtocolImpact"	"DecisionBasis"
"REQ-0186"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0186"	"PACKAGE 缺值与容量未覆盖分层处理。 PACKAGE 空值属于字段完整性失败，由 MesIngest …"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的MES 候选、字段与机台端点；候选纳入首期，精确字段/状态仍由决定机台取货、多仓装货、关卡卸货与成功边界 (../issues/04-decide-pickup-loading-gate-unloading-and-success-boundary.md)收口。"	"完整 WIRE_TO_GATE 行→AREA/EQP 与篮数事实→机台站/关卡站解析→装货准入"	"误删会使MES 候选、字段与机台端点主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"执行 WIRE_TO_GATE 字段、站点和容量准入。"	"在机台展示并核对 Sublot/篮数/端点。"	"只传经服务端裁决的字段和错误码，不让车载二次分类。"	"决定机台取货、多仓装货、关卡卸货与成功边界 (../issues/04-decide-pickup-loading-gate-unloading-and-success-boundary.md)"
"REQ-0187"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0187"	"AREA→EQP 唯一性是选任务门禁。 当前客户数据允许一个 AREA 对应多台机，客户后续将调整为 ARE…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的MES 候选、字段与机台端点；候选纳入首期，精确字段/状态仍由决定机台取货、多仓装货、关卡卸货与成功边界 (../issues/04-decide-pickup-loading-gate-unloading-and-success-boundary.md)收口。"	"完整 WIRE_TO_GATE 行→AREA/EQP 与篮数事实→机台站/关卡站解析→装货准入"	"误删会使MES 候选、字段与机台端点主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"执行 WIRE_TO_GATE 字段、站点和容量准入。"	"在机台展示并核对 Sublot/篮数/端点。"	"只传经服务端裁决的字段和错误码，不让车载二次分类。"	"决定机台取货、多仓装货、关卡卸货与成功边界 (../issues/04-decide-pickup-loading-gate-unloading-and-success-boundary.md)"
"REQ-0188"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0188"	"旧 SQL 只提供查询原型。 GetEqpnoByArea.sql 的 SHA-256 为 4eaee079…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 交互／安全依赖"	"MVP 交互／安全依赖"	"复核 02～11 票最终决议后保留候选结论：不要求在首期重建该条全部产品面，但MES 候选、字段与机台端点中的事实、门禁或恢复语义是本旅程正确性/安全性的前置依赖；由决定机台取货、多仓装货、关卡卸货与成功边界 (../issues/04-decide-pickup-loading-gate-unloading-and-success-boundary.md)确认最小保留部分。"	"完整 WIRE_TO_GATE 行→AREA/EQP 与篮数事实→机台站/关卡站解析→装货准入"	"误删可能让MES 候选、字段与机台端点出现权威分叉、物理状态猜测、断联后重复副作用或无法恢复；误当完整首期功能则扩大范围。"	"执行 WIRE_TO_GATE 字段、站点和容量准入。"	"在机台展示并核对 Sublot/篮数/端点。"	"只传经服务端裁决的字段和错误码，不让车载二次分类。"	"决定机台取货、多仓装货、关卡卸货与成功边界 (../issues/04-decide-pickup-loading-gate-unloading-and-success-boundary.md)"
"REQ-0189"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0189"	"多 Sublot 不合并 Demand。 一辆 AGV 可以同时承载多个 Sublot 和多个独立 Tran…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：“同车多 Sublot/多 Demand”明确超出单 Demand/Sublot MVP；其中不合并与冲突保护条款可能仍是上游依赖，须在单 Demand 策略与最终清单中复核。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0190"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0190"	"车辆任务类型采用默认拒绝的白名单。 VehicleTaskTypeAdmission 以 agvId + t…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"首期延后"	"MVP 直接必须"	"指定 AGV 必须具有显式 (agvId, WIRE_TO_GATE) VehicleTaskTypeAdmission；未配置即拒绝，首期用受控预置配置。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"实现单任务选择、硬准入、等待与结构性阻断。"	"只接收当前唯一任务/等待原因。"	"需要任务分配、撤回/阻断和状态快照语义。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0191"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0191"	"Map、DispatchZone 与 AREA 形成单一正向执行链。 每个 DispatchZone 只归属…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的调度、容量与多任务规划；候选纳入首期，精确字段/状态仍由决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)收口。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"误删会使调度、容量与多任务规划主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"实现单任务选择、硬准入、等待与结构性阻断。"	"只接收当前唯一任务/等待原因。"	"需要任务分配、撤回/阻断和状态快照语义。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0192"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0192"	"车辆必须实际位于任务所属 Map。 Demand 所属分区的 mapId 必须等于车辆当前 Map，才能进入…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的调度、容量与多任务规划；候选纳入首期，精确字段/状态仍由决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)收口。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"误删会使调度、容量与多任务规划主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"实现单任务选择、硬准入、等待与结构性阻断。"	"只接收当前唯一任务/等待原因。"	"需要任务分配、撤回/阻断和状态快照语义。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0193"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0193"	"固定站点不得跨图。 FixedTaskStation 按 TASK_TYPE + mapId 配置；Dema…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的调度、容量与多任务规划；候选纳入首期，精确字段/状态仍由决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)收口。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"误删会使调度、容量与多任务规划主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"实现单任务选择、硬准入、等待与结构性阻断。"	"只接收当前唯一任务/等待原因。"	"需要任务分配、撤回/阻断和状态快照语义。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0194"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0194"	"分区车辆策略同时具有硬准入与软偏好。 DispatchZoneVehicleAdmission 定义允许服务…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"首期延后"	"MVP 交互／安全依赖"	"DispatchZoneVehicleAdmission 硬集合直接保留；多车软偏好、回退次序和跨车策略不进入首期。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"过早纳入会扩大首期和联调面；若后续证明它是安全/验收必要链却未升级，则会形成隐藏缺口。"	"实现单任务选择、硬准入、等待与结构性阻断。"	"只接收当前唯一任务/等待原因。"	"需要任务分配、撤回/阻断和状态快照语义。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0195"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0195"	"同图跨区允许，但不得往返摆动。 一辆车同时获准多个同图分区时，可以在同一计划承载这些分区的 Demand，无…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的调度、容量与多任务规划范围；不进入首期实现，但保留原基线身份并由决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)最终逐条复核。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0196"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0196"	"执行途中只允许受控追加。 新 TransportDemand 可以在车辆执行中经过完整准入后加入其后的未执行…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的调度、容量与多任务规划范围；不进入首期实现，但保留原基线身份并由决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)最终逐条复核。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
"REQ-0197"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0197"	"后续停靠可以有界删除或换序。 当前下一站不可删除或换序；其后未执行停靠可在满足分区连续性和延迟保护时调整。尚…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的调度、容量与多任务规划范围；不进入首期实现，但保留原基线身份并由决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)最终逐条复核。"	"合格 Demand→单任务稳定选择→指定 AGV/仓位硬准入→不预绑忙车→OrderIntent"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"决定单 Demand 选择、并发与等待策略 (../issues/03-decide-single-demand-selection-concurrency-and-waiting-policy.md)"
