cluster_id	representative_candidate_id	member_count	batch_count	source_count	relation_types	review_dispositions	applicable_scopes	version_scope_pointers	member_candidate_ids	representative_statement	review_note
SC-0601	R01-A1843	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1843,R01-A2743	移动中一律拒绝开门。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0602	R01-A1844	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1844,R01-A2744	开门期间：任一门开启则持续监控；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0603	R01-A1845	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1845,R01-A2745	若车开始移动：若是本系统下发的任务则暂停，全部门关好后恢复原任务；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0604	R01-A1846	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1846,R01-A2746	若非本系统任务或无法判断来源则取消该移动任务。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0605	R01-A1847	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1847,R01-A2747	联锁事件记入追溯日志。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0606	R01-A1849	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1849,R01-A2749	无法确认车是否移动（通信异常）：拒绝开门（安全优先）。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0607	R01-A1850	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1850,R01-A2750	开门期间轮询异常：告警并持续重试。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0608	R01-A1851	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1851,R01-A2751	暂停/取消/恢复指令失败或车未及时停下：紧急告警。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0609	R01-A1853	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1853,R01-A2753	开门因「车在移动」被拒绝时，工控界面具体提示文案及与各装卸场景异常提示的统一方式。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0610	R01-A1854	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1854,R01-A2754	维护场景开门是否同样强制走开门前核验。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0611	R01-A1855	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1855,R01-A2755	联锁失败（暂停/取消指令失败、车未及时停下）时，是否下发紧急停止。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0612	R01-A1856	2	1	2	normalized-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1856,R01-A2756	**目标：** 为每辆车配置空闲时可自动返回的候选停靠点集合。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0613	R01-A1858	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1858,R01-A2758	从调度地图已同步的站点中勾选候选停靠点（不可手填编号）；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0614	R01-A1859	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1859,R01-A2759	集合不能为空。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0615	R01-A1860	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1860,R01-A2760	保存后供空闲回停逻辑使用；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0616	R01-A1861	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1861,R01-A2761	已在停靠中的车不受本次修改影响。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0617	R01-A1862	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1862,R01-A2762	记录配置审计。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0618	R01-A1864	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1864,R01-A2764	地图同步失败：只读已有配置，禁止修改候选集合。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0619	R01-A1865	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1865,R01-A2765	未选任何停靠点：拒绝保存。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0620	R01-A1867	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1867,R01-A2767	候选停靠点是否必须是地图中专门的「停靠点」类型，还是可复用其他站点。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0621	R01-A1868	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1868,R01-A2768	按单车还是按车型/分组维护。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0622	R01-A1869	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1869,R01-A2769	保存前是否要求车辆先禁用。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0623	R01-A1870	2	1	2	normalized-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1870,R01-A2770	**目标：** 车辆调度队列变空且未被派车或充电占用时，自动前往配置的停靠点等待。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0624	R01-A1872	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1872,R01-A2772	队列变空即判断；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0625	R01-A1873	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1873,R01-A2773	若已在候选停靠点上则不再移动。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0626	R01-A1874	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1874,R01-A2774	按规则从候选集合中选空闲停靠点并下发移动任务；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0627	R01-A1875	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1875,R01-A2775	多车抢少点时排队等待，已停靠车不被驱离。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0628	R01-A1876	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1876,R01-A2776	优先级低于自动派车与手动充电；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0629	R01-A1877	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1877,R01-A2777	被抢先则放弃本次回停，等下次空闲再判。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0630	R01-A1880	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1880,R01-A2780	车已禁用、已被派车/充电抢先、无空闲停靠点、下发失败：不下发或加入等待队列/告警重试。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0631	R01-A1882	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1882,R01-A2782	派车、充电、回停三者对同一「空闲事件」的互斥机制，避免同时下发冲突指令。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0632	R01-A1883	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1883,R01-A2783	前往停靠点途中是否复用「监听到站」逻辑。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0633	R01-A1884	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1884,R01-A2784	下发失败达阈值后是否提供人工重试；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0634	R01-A1885	2	1	2	exact-text-duplicate	approval-candidate-not-approved	dispatch-and-fleet,onboard-and-site-operations		R01-A1885,R01-A2785	禁用后重新启用是否立即补判回停。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0635	R01-A1886	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1886,R01-A2786	下列问题汇总自各场景「待确认」，按对设计与验收的影响分组，便于讨论时逐项拍板。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0636	R01-A1888	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1888,R01-A2787	派车排序（约 1～3 分钟可配置）	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0637	R01-A1890	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1890,R01-A2788	派车排序	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0638	R01-A1892	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1892,R01-A2789	复合停靠/派车范围	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0639	R01-A1894	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1894,R01-A2790	仓位模型/硬件	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0640	R01-A1896	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1896,R01-A2792	地图建好后配置，程序不写死	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0641	R01-A1898	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1898,R01-A2793	AREA—站点映射	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0642	R01-A1900	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1900,R01-A2794	途中故障改派/终止	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0643	R01-A1902	2	1	2	exact-text-duplicate	hold-for-question-or-reframing	dispatch-and-fleet,onboard-and-site-operations,equipment-agreement-and-acceptance		R01-A1902,R01-A2795	安全联锁	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
