"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R02-A0497"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 49"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"创建时间、创建来源和绑定主体（任务 ID、流程实例 ID）。"	"创建时间、创建来源和绑定主体（任务 ID、流程实例 ID）。"	"9c211607f957f93af2d22df4d5664f72c3a5a5a0c4a0ef32f1f60fc8f18eff96"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0498"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 51"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"具体绑定时点遵循："	"具体绑定时点遵循："	"a60c5fbf28ca55e3b5d13e57810db993b6c7b5122ed8aeaa8f6978988f8cf13d"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0499"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 53"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"创建业务任务时已经具备完整匹配上下文的，应在任务创建事务中完成匹配并绑定模板快照；"	"创建业务任务时已经具备完整匹配上下文的，应在任务创建事务中完成匹配并绑定模板快照；匹配或快照持久化失败时，任务不得进入可执行状态。"	"8b0c96a624b79ed816a6f9f8799a2e6675eac935942bfaabd8e8fdb69e122dc8"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0500"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 53"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"匹配或快照持久化失败时，任务不得进入可执行状态。"	"创建业务任务时已经具备完整匹配上下文的，应在任务创建事务中完成匹配并绑定模板快照；匹配或快照持久化失败时，任务不得进入可执行状态。"	"523953c8c96f39b74e4d96ace2f4e650c3a0f0f59020b6c7dd784005e6be8fda"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0501"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 54"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"业务任务创建时尚不具备完整上下文的，应保持“等待模板匹配”阻断状态；"	"业务任务创建时尚不具备完整上下文的，应保持“等待模板匹配”阻断状态；在创建流程实例前补齐并冻结上下文，再完成唯一匹配和快照绑定。"	"adb57be3612d0c2625c9c9c07a45f424f70f831f64188dbf19c228a68f6956e4"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0502"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 54"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"在创建流程实例前补齐并冻结上下文，再完成唯一匹配和快照绑定。"	"业务任务创建时尚不具备完整上下文的，应保持“等待模板匹配”阻断状态；在创建流程实例前补齐并冻结上下文，再完成唯一匹配和快照绑定。"	"f6644f062c88a3e788ca82b78a28321863ee2dfe92778268164b929d3fa3ea00"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0503"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 55"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"流程实例从已绑定任务创建时，必须复制并校验任务所绑定的同一模板版本快照，不得重新匹配到更新版本。"	"流程实例从已绑定任务创建时，必须复制并校验任务所绑定的同一模板版本快照，不得重新匹配到更新版本。"	"23cf02621ea2a1378883fa8bd6464d36c534fe7df94fc7e398aa888b8a41be0d"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0504"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 56"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"独立创建的流程实例必须在其创建事务中完成匹配和快照绑定。"	"独立创建的流程实例必须在其创建事务中完成匹配和快照绑定。"	"d23b60e905223cd4c84d927cc34b5f0f1e829f762ab3d1b03270bbece5822e4f"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0505"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 58"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"任务/流程实例一旦绑定快照，后续模板发布、停用、重命名或目录调整均不得改变该快照。"	"任务/流程实例一旦绑定快照，后续模板发布、停用、重命名或目录调整均不得改变该快照。运行时执行快照，不动态读取模板当前内容。"	"e99b62f1f98d09546bdfe2715ac54b1c1986d17f6fed982f215398c3006c93f0"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0506"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 58"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 3. 任务、流程实例与快照绑定"	"运行时执行快照，不动态读取模板当前内容。"	"任务/流程实例一旦绑定快照，后续模板发布、停用、重命名或目录调整均不得改变该快照。运行时执行快照，不动态读取模板当前内容。"	"caa6b5db2bb0df90c4a918bee078bb641cffdcbbc7467c418231c080872aff43"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0507"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 62"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 4. 新版本影响范围"	"新发布版本只允许影响其发布时间/生效时间之后创建且尚未绑定模板的任务或流程实例。"	"新发布版本只允许影响其发布时间/生效时间之后创建且尚未绑定模板的任务或流程实例。"	"9d73a2a3a6034c12cf0d406f2c4f8eedec9608b59fb3a74be8bdd0e6c46c42b1"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0508"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 63"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 4. 新版本影响范围"	"已存在并已绑定的任务、流程实例、暂停实例、等待外部事件实例、重试中实例和异常恢复实例继续执行原快照。"	"已存在并已绑定的任务、流程实例、暂停实例、等待外部事件实例、重试中实例和异常恢复实例继续执行原快照。"	"4870af79492b52bdcc40809d581247d6454e38cd169462097254be38de5a1704"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0509"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 64"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 4. 新版本影响范围"	"不允许批量把历史实例静默迁移到新版本。"	"不允许批量把历史实例静默迁移到新版本。"	"87a98340c0c276f2a980457b5789e0d84281fb85d65b34745f983d0fdb5c95ba"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0510"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 65"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 4. 新版本影响范围"	"若确需迁移未开始执行的实例，必须作为独立的受控能力另行定义审批、兼容性校验和审计规则；"	"若确需迁移未开始执行的实例，必须作为独立的受控能力另行定义审批、兼容性校验和审计规则；在该能力明确前一律禁止迁移。"	"444b4899e6e1c22fb863bd7afe3d4249a385c627728211d3ce6d1bb094de6bf7"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A0511"	"R02"	"R02-14"	"requirement-documents/02-business-rules/br-005-workflow-template-versioning.md"	"798aad13791f06d7db6e7a1043b4c3439817311bd15ade6e152a872adcc22e53"	"line 65"	"BR-005 Workflow Template Versioning 流程模板版本与快照规则 > Rule Statement 规则内容 > 4. 新版本影响范围"	"在该能力明确前一律禁止迁移。"	"若确需迁移未开始执行的实例，必须作为独立的受控能力另行定义审批、兼容性校验和审计规则；在该能力明确前一律禁止迁移。"	"e4b77e2b9da8421002f8da42f416677afc03286a33f38890d5b53ca18df6ae23"	"internal-modeling-candidate"	"self-asserted-confirmed-or-internal-derived-without-evidence"	"slot-hardware-and-material-handling"	"needs-source-and-explicit-approval"	"unknown-source-internal-workflow-version-model; self-asserted-confirmation-summary-without-record"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
