review_id	candidate_id	batch_id	source_record_id	source_path	exact_location	section_path	statement_text	source_context	statement_fingerprint	original_candidate_class	original_baseline_route	original_review_disposition	original_conflict_pointer	original_approval_state	post_conflict_disposition	resolution_pointer	review_rationale	review_fingerprint
PCR-0153	R01-A2801	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R002	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	监控类界面	序号=1 | 问题=仓位看板、车队看板的自动刷新周期与状态过期阈值 | 关联场景/说明=监控类界面	bde676a2043753b7ccf411ada7283979a1476d1c8e02809ef93bfa2a5f2e23ed	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0648	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	79a476f504b3de8abe64963c5cfe94d52e8630966938f8ea0b29b3b305eeef15
PCR-0154	R01-A2802	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R003	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	同步失败、无车可派、联锁等	序号=2 | 问题=各类告警阈值、去重策略、升级通知对象 | 关联场景/说明=同步失败、无车可派、联锁等	ee57dabf007a9580b8a65b3527157ed2f805577b2962c01c929b42af962e6f20	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0649	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	c94b1e33a89b72dadada120c8e9d8bc149f24c1bbf05ff8277b437945e0c5e47
PCR-0155	R01-A2803	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R004	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	UI 细节	序号=3 | 问题=监控看板展示字段清单、界面布局、筛选维度 | 关联场景/说明=UI 细节	4bfffd02ff0a8210eba519c5f27dd46f2e9ec1bf446e9cf3d78609e6d4aa647c	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0650	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	65f083855006872338af19fad3274927ff1b152a5385d372f6d327038ff43c74
PCR-0156	R01-A2804	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R005	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	配置维护	序号=4 | 问题=IO 映射、停靠点、充电策略等是否支持批量导入及导入格式 | 关联场景/说明=配置维护	fc21094b8acc2d474fdb61dbbb67145cae51b937b4208b7cb0d89a5b659a91f4	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0651	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	3db7158e27263dfc4e8d488bd24c41c8e63c19e0d35ff458f28c870f18cf21c0
PCR-0157	R01-A2805	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R006	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	充电	序号=5 | 问题=调度平台「移动到指定点并充电」专用接口形态与联调细节 | 关联场景/说明=充电	a5e408eaee013e640dfe34939d33774160c864c292ea13e1f47db2c20dd2f4f9	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0652	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	fa4e4fd414216a20543c5c9cde7e7ffd7ae41fd65d2dfeca2f9183e3df3bfae9
PCR-0158	R01-A2806	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R007	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	移动任务下发与监听	序号=6 | 问题=下发/轮询失败的重试次数与间隔 | 关联场景/说明=移动任务下发与监听	32583d3173d1e7f6b50c8d9aba8c1d4c8dd61b9722d4c1fcfbfd9a95aeea91e6	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0653	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	8119fa879ecc115d5b1f8bb0f93c67a3f26de0ce6059e4786b319c4305d5c00c
PCR-0159	R01-A2807	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R008	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	硬件测试	序号=7 | 问题=维护测试前是否强制禁用仓位；门状态信号来源细化表述 | 关联场景/说明=硬件测试	6032768b9f4780468f1976e6cc3dd10bb1e9dddd65e5d98b3459647a96bc3815	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0654	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	6cbafa31f329ac27e42dd79bf1af68b82f1fc3de47bba488c6f99e9df80d5f52
PCR-0160	R01-A2808	R01	R01-14	requirement-documents/07-customer-deliverables/宿迁长电多仓位AGV系统-需求讨论稿-2026-07-14.docx	table T09 row R009	宿迁长电多仓位 AGV 系统 — 需求讨论稿 > 7. 待客户确认的问题清单 > 7.2 可边开发边定	日志与审计	序号=8 | 问题=审计可见数据域、技术日志组件清单的细部分配 | 关联场景/说明=日志与审计	05f7250147de3f4d3281bd1171bde8d824082a038f8998eba17256de5c3e3bdc	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	SC-0655	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	ec8bd0dc85c34cf86290c235aaed844975f2050784f57ba731374e5800bc6ea3
PCR-0161	R01-A2914	R01	R01-17	requirement-documents/简易需求文档.md	line 110	8005 多仓位 AGV > 5. 业务流程与场景描述 > 5.2 各搬运场景 > 5.2.3 焊线/键合完工送关卡氮气柜	具体 MES 查询条件、核验参数和回写方式需 IT 确认。	该场景用于焊线或键合完工后的物料送关卡氮气柜。具体 MES 查询条件、核验参数和回写方式需 IT 确认。	adda779e45d242cecee50a55e07f50f7f5642ee1b19632a4042baa2e63b328ff	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-atomic-reframing	issues/64-decide-mes-transport-candidate-inclusion-and-exclusion-boundary.md;issues/57-decide-current-mes-readonly-and-completion-writeback-boundary.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	4d66bea6b578b11d73cdcffa155305fff6160631fd435f64788fdc392922adc0
PCR-0162	R01-A2922	R01	R01-17	requirement-documents/简易需求文档.md	line 123	8005 多仓位 AGV > 5. 业务流程与场景描述 > 5.2 各搬运场景 > 5.2.4 焊线/键合完工送 AOI	MES 查询条件、核验参数和回写方式需 IT 补充。	该场景用于焊线或键合完工后需要送 AOI 检查的物料。MES 查询条件、核验参数和回写方式需 IT 补充。	d45f62dc3c02afa617ee2768b0cf4ed7d5d9da8f6ca9dda30c92f63641862a05	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-atomic-reframing	issues/64-decide-mes-transport-candidate-inclusion-and-exclusion-boundary.md;issues/57-decide-current-mes-readonly-and-completion-writeback-boundary.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	f3f107801c47d3c0d15aed627e77b484916cb1b5b88859b206d0bcbf0a1e66b4
PCR-0163	R01-A2930	R01	R01-17	requirement-documents/简易需求文档.md	line 136	8005 多仓位 AGV > 5. 业务流程与场景描述 > 5.2 各搬运场景 > 5.2.5 清洗间送焊线机台	MES 查询条件、核验参数和回写方式需 IT 补充。	该场景用于清洗完工物料送焊线机台。MES 查询条件、核验参数和回写方式需 IT 补充。	d45f62dc3c02afa617ee2768b0cf4ed7d5d9da8f6ca9dda30c92f63641862a05	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-atomic-reframing	issues/64-decide-mes-transport-candidate-inclusion-and-exclusion-boundary.md;issues/57-decide-current-mes-readonly-and-completion-writeback-boundary.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	ee231e7911132b26abfe4481a158473fe3163976ebde6e312f86a72ca34df738
PCR-0164	R01-A2939	R01	R01-17	requirement-documents/简易需求文档.md	line 149	8005 多仓位 AGV > 5. 业务流程与场景描述 > 5.2 各搬运场景 > 5.2.6 氮气柜送焊线/键合机台	具体 MES 查询条件、核验参数和回写方式需 IT 补充。	该场景用于焊线区氮气柜中的物料送至焊线或键合机台。MES 中存在氮气柜送焊线/键合任务时，系统可创建搬运任务。具体 MES 查询条件、核验参数和回写方式需 IT 补充。	a1595c9d6ac8b286d7c327b4af320eb43f9fd7d80c607ce7d8e7e6cd074d2044	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-atomic-reframing	issues/64-decide-mes-transport-candidate-inclusion-and-exclusion-boundary.md;issues/57-decide-current-mes-readonly-and-completion-writeback-boundary.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	0d916ace5093bc2537292e0c99cfa9bd4f3a23cbffeccde09800e07679890b09
PCR-0165	R01-A2951	R01	R01-17	requirement-documents/简易需求文档.md	line 176	8005 多仓位 AGV > 6. 系统功能需求 > 6.1 任务管理	按配置周期查询待搬运物料，轮询间隔后续结合现场节拍确定	功能=MES 轮询 | 需求=按配置周期查询待搬运物料，轮询间隔后续结合现场节拍确定	d44a252d541939ee64a8df489ae594bd4ae959d50daae161bc3b79dfbeaaf815	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/73-decide-monitoring-freshness-alert-retry-and-log-retention.md	问题已能按业务后果精确表述，并由《决定监控新鲜度、告警升级、重试与日志留存规则》统一承载；原声明保持未批准。	e22969434083e2d1dbeb5d76daf5cd3fdde05e31de949c38cf4d49f1571c7d83
PCR-0166	R01-A2989	R01	R01-17	requirement-documents/简易需求文档.md	line 249	8005 多仓位 AGV > 7. 接口与通信需求 > 7.2 上位机 ↔ IO 模块	康耐德 IO 通信协议，具体协议和端口由供应商确认	项目=协议 | 内容=康耐德 IO 通信协议，具体协议和端口由供应商确认	f67632930829a630bcfad4e49a3b874f6e93a5cd47f384d96cead91363f4882c	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	needs-evidence-before-candidacy	requirement-documents/简易需求文档.md	该记录要求目标环境、接口、字段、配置值或版本绑定事实；现有材料不足，不能由批准人猜测或由实现反推。	208c3e1dbc7ee1fe4ce5ac68ac48e84e05c473b58bd84af2545b5f0f5410ac4e
PCR-0167	R01-A2990	R01	R01-17	requirement-documents/简易需求文档.md	line 250	8005 多仓位 AGV > 7. 接口与通信需求 > 7.2 上位机 ↔ IO 模块	电子锁开/关反馈、光幕状态，点位表待确认	项目=DI | 内容=电子锁开/关反馈、光幕状态，点位表待确认	4f375f5646a25dc7a25ffcbd298327cf81cb3062c7b4350587f5ae60aa8d2eed	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	covered-by-approved-decision	issues/35-supply-slot-hardware-and-field-signal-evidence.md	锁反馈与光幕输入点位及极性已经用户确认。	1feb8a40aefea2a15fbe9e5c822f0a5f39785713f3832de6684e5bc000e05a92
PCR-0168	R01-A2991	R01	R01-17	requirement-documents/简易需求文档.md	line 251	8005 多仓位 AGV > 7. 接口与通信需求 > 7.2 上位机 ↔ IO 模块	电子锁控制输出，点位表待确认	项目=DO | 内容=电子锁控制输出，点位表待确认	4c643d9403270a52c70d65e5d2baad7439948cb4190cfecaf7fd74dcabbe6e12	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	covered-by-approved-decision	issues/35-supply-slot-hardware-and-field-signal-evidence.md	开锁输出点位、脉冲复位和禁止长时间通电已经用户确认。	28ce4eb94097e0c818200e8a3c69820e9b0a51ae720c564bd7e117788647f51f
PCR-0169	R01-A3008	R01	R01-17	requirement-documents/简易需求文档.md	line 286	8005 多仓位 AGV > 7. 接口与通信需求 > 7.5 服务器 ↔ MES	搬运完成后按场景回写，具体 SQL 待 IT 确认	类型=回写 | 说明=搬运完成后按场景回写，具体 SQL 待 IT 确认	57ff8fc6b140de6fed0578923515708cfce23896ae263c8ba6dd00d9d15ea552	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	covered-by-approved-decision	issues/57-decide-current-mes-readonly-and-completion-writeback-boundary.md	当前 8005 严格只读 MES，搬运完成后不得执行 MES 写回。	ba39751c32533c5441175abeed8cdc203308a5ee57a961c8694aa5c648b0d754
PCR-0170	R01-A3047	R01	R01-17	requirement-documents/简易需求文档.md	line 345	8005 多仓位 AGV > 8. 异常与安全处理 > 8.5 日志记录	日志保留时间由后续运维要求确定。	日志保留时间由后续运维要求确定。	378ddd45a742de934867c99f1ee527d289988441d612f687f6f0e6c7fa19f873	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	graduate-hitl-question	issues/73-decide-monitoring-freshness-alert-retry-and-log-retention.md	问题已能按业务后果精确表述，并由《决定监控新鲜度、告警升级、重试与日志留存规则》统一承载；原声明保持未批准。	29f615b78c83e25462af9029f3533a133e41cc569a2dfa279607d76a3ddd2d9a
PCR-0171	R01-A3073	R01	R01-19	requirement-documents/user case.md	line 19	用户/角色清单 Actor List > 1. 现场操作类	**待确认问题：**	**待确认问题：**	4e09e1cc0a60d5b180f6db90b79b626a04004fabb57144549cd21961518ce08a	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r01-pass	not-approved	duplicate-or-evidence-only	singleton	该行只记录标题、分类、历史待办/阻塞状态、问题索引、重复标签或收敛说明；保留作证据，不单独形成需求决定。	d59ce37bfeee23244e6a8e7e3bf694cd6470673442ef9e4dcb94c8cd90be1b43
