relation_id	relation_type	left_candidate_id	right_candidate_id	left_batch_id	right_batch_id	left_source_record_id	right_source_record_id	semantic_score	trigram_dice	bigram_dice	identifier_jaccard	scope_relation	version_relation	shared_identifiers	review_action
REL-01019	exact-text-duplicate	R03-A1097	R06-A0158	R03	R06	R03-18	R06-40	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01020	exact-text-duplicate	R03-A1104	R06-A0149	R03	R06	R03-18	R06-38	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01021	exact-text-duplicate	R03-A1124	R03-A1744	R03	R03	R03-19	R03-29	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	uc-019	review-together-never-auto-merge
REL-01022	exact-text-duplicate	R03-A1124	R03-A2991	R03	R03	R03-19	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	uc-019	review-together-never-auto-merge
REL-01023	exact-text-duplicate	R03-A1147	R06-A0191	R03	R06	R03-19	R06-48	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	fail-closed	review-together-never-auto-merge
REL-01024	exact-text-duplicate	R03-A1149	R06-A0195	R03	R06	R03-19	R06-49	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01025	exact-text-duplicate	R03-A1155	R03-A1758	R03	R03	R03-19	R03-29	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01026	exact-text-duplicate	R03-A1213	R06-A0215	R03	R06	R03-21	R06-54	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	br-002	review-together-never-auto-merge
REL-01027	exact-text-duplicate	R03-A1241	R03-A1942	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01028	exact-text-duplicate	R03-A1266	R03-A1273	R03	R03	R03-22	R03-22	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01029	exact-text-duplicate	R03-A1266	R03-A1843	R03	R03	R03-22	R03-30	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01030	exact-text-duplicate	R03-A1266	R03-A1967	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01031	exact-text-duplicate	R03-A1266	R03-A1974	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01032	exact-text-duplicate	R03-A1266	R03-A2238	R03	R03	R03-22	R03-35	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01033	exact-text-duplicate	R03-A1268	R03-A1969	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01034	exact-text-duplicate	R03-A1271	R03-A1972	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01035	exact-text-duplicate	R03-A1274	R03-A1975	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01036	exact-text-duplicate	R03-A1278	R03-A1979	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01037	exact-text-duplicate	R03-A1295	R03-A1997	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01038	exact-text-duplicate	R03-A1296	R03-A1998	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01039	exact-text-duplicate	R03-A1297	R03-A1999	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01040	exact-text-duplicate	R03-A1298	R03-A2000	R03	R03	R03-22	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01041	exact-text-duplicate	R03-A1298	R06-A0120	R03	R06	R03-22	R06-31	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01042	exact-text-duplicate	R03-A1443	R03-A1448	R03	R03	R03-24	R03-24	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01043	exact-text-duplicate	R03-A1486	R03-A1658	R03	R03	R03-25	R03-28	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01044	exact-text-duplicate	R03-A1486	R03-A3035	R03	R03	R03-25	R03-46	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01045	exact-text-duplicate	R03-A1523	R03-A1878	R03	R03	R03-26	R03-31	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01046	exact-text-duplicate	R03-A1686	R03-A3057	R03	R03	R03-28	R03-46	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	e3.1	review-together-never-auto-merge
REL-01047	exact-text-duplicate	R03-A1693	R03-A1700	R03	R03	R03-28	R03-28	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01048	exact-text-duplicate	R03-A1710	R03-A3077	R03	R03	R03-28	R03-46	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	3.1	review-together-never-auto-merge
REL-01049	exact-text-duplicate	R03-A1711	R03-A3078	R03	R03	R03-28	R03-46	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01050	exact-text-duplicate	R03-A1739	R03-A2985	R03	R03	R03-29	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01051	exact-text-duplicate	R03-A1753	R03-A2999	R03	R03	R03-29	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01052	exact-text-duplicate	R03-A1767	R03-A3008	R03	R03	R03-29	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01053	exact-text-duplicate	R03-A1768	R03-A3009	R03	R03	R03-29	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01054	exact-text-duplicate	R03-A1775	R03-A3014	R03	R03	R03-29	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	2.1	review-together-never-auto-merge
REL-01055	exact-text-duplicate	R03-A1777	R03-A3016	R03	R03	R03-29	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01056	exact-text-duplicate	R03-A1778	R03-A3017	R03	R03	R03-29	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker	r-12	review-together-never-auto-merge
REL-01057	exact-text-duplicate	R03-A1781	R03-A1787	R03	R03	R03-29	R03-29	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01058	exact-text-duplicate	R03-A1981	R03-A2434	R03	R03	R03-32	R03-37	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker	normal/alternative	retain-separate-scope-and-review-link
REL-01059	exact-text-duplicate	R03-A1981	R03-A2504	R03	R03	R03-32	R03-38	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker	normal/alternative	retain-separate-scope-and-review-link
REL-01060	exact-text-duplicate	R03-A1981	R03-A2574	R03	R03	R03-32	R03-39	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker	normal/alternative	retain-separate-scope-and-review-link
REL-01061	exact-text-duplicate	R03-A1981	R03-A2641	R03	R03	R03-32	R03-40	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker	normal/alternative	retain-separate-scope-and-review-link
REL-01062	exact-text-duplicate	R03-A1981	R03-A2715	R03	R03	R03-32	R03-41	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker	normal/alternative	retain-separate-scope-and-review-link
REL-01063	exact-text-duplicate	R03-A1981	R03-A2786	R03	R03	R03-32	R03-42	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker	normal/alternative	retain-separate-scope-and-review-link
REL-01064	exact-text-duplicate	R03-A1981	R03-A2845	R03	R03	R03-32	R03-43	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker	normal/alternative	retain-separate-scope-and-review-link
REL-01065	exact-text-duplicate	R03-A2061	R03-A2161	R03	R03	R03-33	R03-34	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	normal/alternative	review-together-never-auto-merge
REL-01066	exact-text-duplicate	R03-A2061	R03-A2255	R03	R03	R03-33	R03-35	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	normal/alternative	review-together-never-auto-merge
REL-01067	exact-text-duplicate	R03-A2061	R03-A2348	R03	R03	R03-33	R03-36	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	normal/alternative	review-together-never-auto-merge
REL-01068	exact-text-duplicate	R03-A2696	R03-A2777	R03	R03	R03-41	R03-42	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01069	exact-text-duplicate	R03-A2725	R03-A2855	R03	R03	R03-41	R03-43	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01070	exact-text-duplicate	R03-A2729	R03-A2859	R03	R03	R03-41	R03-43	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01071	exact-text-duplicate	R03-A2730	R03-A2860	R03	R03	R03-41	R03-43	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01072	exact-text-duplicate	R03-A2779	R03-A2837	R03	R03	R03-42	R03-43	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01073	exact-text-duplicate	R03-A2788	R03-A2847	R03	R03	R03-42	R03-43	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	e4.1	review-together-never-auto-merge
REL-01074	exact-text-duplicate	R03-A2949	R03-A2953	R03	R03	R03-44	R03-44	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01075	exact-text-duplicate	R03-A2951	R03-A2955	R03	R03	R03-44	R03-44	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01076	exact-text-duplicate	R04-A0020	R04-A0024	R04	R04	R04-01	R04-01	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01077	exact-text-duplicate	R04-A0032	R04-A0139	R04	R04	R04-01	R04-02	1.0000	1.0000	1.0000	1.0000	same-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01078	exact-text-duplicate	R04-A0050	R04-A0347	R04	R04	R04-02	R04-08	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers	uc-004	review-together-never-auto-merge
REL-01079	exact-text-duplicate	R04-A0050	R04-A0560	R04	R04	R04-02	R04-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers	uc-004	review-together-never-auto-merge
REL-01080	exact-text-duplicate	R04-A0069	R04-A0355	R04	R04	R04-02	R04-08	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01081	exact-text-duplicate	R04-A0070	R04-A0356	R04	R04	R04-02	R04-08	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01082	exact-text-duplicate	R04-A0070	R04-A0564	R04	R04	R04-02	R04-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01083	exact-text-duplicate	R04-A0127	R04-A0400	R04	R04	R04-02	R04-09	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01084	exact-text-duplicate	R04-A0127	R04-A0406	R04	R04	R04-02	R04-09	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01085	exact-text-duplicate	R04-A0130	R04-A0295	R04	R04	R04-02	R04-07	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01086	exact-text-duplicate	R04-A0153	R04-A0157	R04	R04	R04-03	R04-03	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01087	exact-text-duplicate	R04-A0163	R04-A0190	R04	R04	R04-03	R04-04	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers	uc-002,uc-046	review-together-never-auto-merge
REL-01088	exact-text-duplicate	R04-A0169	R04-A0197	R04	R04	R04-03	R04-04	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01089	exact-text-duplicate	R04-A0179	R04-A0183	R04	R04	R04-04	R04-04	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01090	exact-text-duplicate	R04-A0179	R04-A0187	R04	R04	R04-04	R04-04	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01091	exact-text-duplicate	R04-A0216	R04-A0256	R04	R04	R04-05	R04-06	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers	uc-005	review-together-never-auto-merge
REL-01092	exact-text-duplicate	R04-A0378	R04-A0409	R04	R04	R04-08	R04-09	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers	uc-010	review-together-never-auto-merge
REL-01093	exact-text-duplicate	R04-A0467	R04-A0585	R04	R04	R04-10	R04-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01094	exact-text-duplicate	R04-A0467	R04-A0683	R04	R04	R04-10	R04-16	1.0000	1.0000	1.0000	1.0000	different-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01095	exact-text-duplicate	R04-A0467	R04-A0735	R04	R04	R04-10	R04-18	1.0000	1.0000	1.0000	1.0000	different-domain-scope	same-version-markers		retain-separate-scope-and-review-link
REL-01096	exact-text-duplicate	R04-A0467	R04-A0769	R04	R04	R04-10	R04-19	1.0000	1.0000	1.0000	1.0000	different-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01097	exact-text-duplicate	R04-A0468	R04-A0684	R04	R04	R04-10	R04-16	1.0000	1.0000	1.0000	1.0000	different-domain-scope	different-version-or-scope-markers	non-functional	retain-separate-version-scope-and-review-link
REL-01098	exact-text-duplicate	R04-A0571	R04-A0576	R04	R04	R04-14	R04-14	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01099	exact-text-duplicate	R04-A0584	R04-A0682	R04	R04	R04-14	R04-16	1.0000	1.0000	1.0000	1.0000	different-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01100	exact-text-duplicate	R04-A0584	R04-A0734	R04	R04	R04-14	R04-18	1.0000	1.0000	1.0000	1.0000	different-domain-scope	same-version-markers		retain-separate-scope-and-review-link
REL-01101	exact-text-duplicate	R04-A0584	R04-A0768	R04	R04	R04-14	R04-19	1.0000	1.0000	1.0000	1.0000	different-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01102	exact-text-duplicate	R04-A0584	R04-A0830	R04	R04	R04-14	R04-21	1.0000	1.0000	1.0000	1.0000	different-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01103	exact-text-duplicate	R04-A0584	R04-A0861	R04	R04	R04-14	R04-22	1.0000	1.0000	1.0000	1.0000	different-domain-scope	same-version-markers		retain-separate-scope-and-review-link
REL-01104	exact-text-duplicate	R04-A0611	R04-A0616	R04	R04	R04-15	R04-15	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01105	exact-text-duplicate	R04-A0644	R04-A0653	R04	R04	R04-15	R04-15	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01106	exact-text-duplicate	R04-A0699	R04-A0703	R04	R04	R04-17	R04-17	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01107	exact-text-duplicate	R04-A0736	R04-A0770	R04	R04	R04-18	R04-19	1.0000	1.0000	1.0000	1.0000	same-scope	different-version-or-scope-markers	nfr-002,non-functional	retain-separate-version-scope-and-review-link
REL-01108	exact-text-duplicate	R04-A0823	R04-A0827	R04	R04	R04-21	R04-21	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01109	exact-text-duplicate	R04-A0853	R04-A0857	R04	R04	R04-22	R04-22	1.0000	1.0000	1.0000	1.0000	same-scope	same-version-markers		review-together-never-auto-merge
REL-01110	exact-text-duplicate	R04-A0853	R04-A0888	R04	R04	R04-22	R04-23	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01111	exact-text-duplicate	R04-A0853	R04-A0892	R04	R04	R04-22	R04-23	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01112	exact-text-duplicate	R04-A0853	R04-A0896	R04	R04	R04-22	R04-23	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01113	exact-text-duplicate	R04-A0853	R04-A0900	R04	R04	R04-22	R04-23	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01114	exact-text-duplicate	R04-A0853	R04-A1002	R04	R04	R04-22	R04-26	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01115	exact-text-duplicate	R04-A0853	R04-A1111	R04	R04	R04-22	R04-29	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-01116	exact-text-duplicate	R04-A0925	R04-A0961	R04	R04	R04-24	R04-25	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01117	exact-text-duplicate	R04-A0933	R04-A0966	R04	R04	R04-24	R04-25	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01118	exact-text-duplicate	R04-A0936	R04-A0969	R04	R04	R04-24	R04-25	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01119	exact-text-duplicate	R04-A1078	R04-A1117	R04	R04	R04-28	R04-29	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01120	exact-text-duplicate	R04-A1078	R04-A1154	R04	R04	R04-28	R04-30	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01121	exact-text-duplicate	R04-A1078	R04-A1185	R04	R04	R04-28	R04-31	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
