candidate_id	batch_id	source_record_id	source_path	source_sha256	exact_location	section_path	statement_text	source_context	statement_fingerprint	candidate_class	source_claim_status	applicable_scope	baseline_route	duplicate_or_derivation	conflict_pointer	approval_state	approval_gap	exact_text_sha256	semantic_normalized_sha256	exact_text_cluster_id	normalized_text_cluster_id	semantic_review_cluster_id	relation_to_cluster_representative	review_disposition	approval_batch_id	graduate_conflict_pointers	version_scope_pointers
R03-A1407	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 23	UC-008 向RIOT下发移动任务 > 描述	"本地服务器持续监测每台多仓位AGV在RIOT侧的移动任务队列状态：RIOT侧每台AGV的任务队列只允许同时存在0个或1个移动任务（move order），不允许挤压多个——所有待处理的搬运任务全部积压在本地数据库中，而不是积压在RIOT侧，以避免""RIOT已有排队任务时若需调整顺序，只能先取消再重新下发""的低效问题。"	"本地服务器持续监测每台多仓位AGV在RIOT侧的移动任务队列状态：RIOT侧每台AGV的任务队列只允许同时存在0个或1个移动任务（move order），不允许挤压多个——所有待处理的搬运任务全部积压在本地数据库中，而不是积压在RIOT侧，以避免""RIOT已有排队任务时若需调整顺序，只能先取消再重新下发""的低效问题。当本地服务器检测到某台AGV当前在RIOT侧的移动任务已执行完成（AGV确实完成了本次收料/发料动作）或该移动任务已被取消，使其RIOT任务队列数量变为0（即空闲）时，系统从本地数据库中""新建（New）""状态的待处理任务中确定本次要下发的任务(集合)（具体范围划分规则见 [[br-001-dispatch-task-range|BR-001]]，本UC假设该集合已确定，不在本UC中展开），调用RIOT接口为该AGV创建新的移动任务，并将涉及的本地搬运任务状态由""新建（New）""更新为""进行中（Executing）""。"	1ab6660d8a6a0be67f340a4337ab938f7ee6ea568af20cc144b8504ac70bb013	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	0424b2e0c9975dcfba55823519083b85684733e18cdeeb5af4a0c472e38770a0	ae7c55374077f06426830561a89f4433fe4c6f0b75f62fc6efa1773d9dbf658a				singleton	excluded-not-for-requirement-approval			
R03-A1408	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 23	UC-008 向RIOT下发移动任务 > 描述	"当本地服务器检测到某台AGV当前在RIOT侧的移动任务已执行完成（AGV确实完成了本次收料/发料动作）或该移动任务已被取消，使其RIOT任务队列数量变为0（即空闲）时，系统从本地数据库中""新建（New）""状态的待处理任务中确定本次要下发的任务(集合)（具体范围划分规则见 [[br-001-dispatch-task-range|BR-001]]，本UC假设该集合已确定，不在本UC中展开），调用RIOT接口为该AGV创建新的移动任务，并将涉及的本地搬运任务状态由""新建（New）""更新为""进行中（Executing）""。"	"本地服务器持续监测每台多仓位AGV在RIOT侧的移动任务队列状态：RIOT侧每台AGV的任务队列只允许同时存在0个或1个移动任务（move order），不允许挤压多个——所有待处理的搬运任务全部积压在本地数据库中，而不是积压在RIOT侧，以避免""RIOT已有排队任务时若需调整顺序，只能先取消再重新下发""的低效问题。当本地服务器检测到某台AGV当前在RIOT侧的移动任务已执行完成（AGV确实完成了本次收料/发料动作）或该移动任务已被取消，使其RIOT任务队列数量变为0（即空闲）时，系统从本地数据库中""新建（New）""状态的待处理任务中确定本次要下发的任务(集合)（具体范围划分规则见 [[br-001-dispatch-task-range|BR-001]]，本UC假设该集合已确定，不在本UC中展开），调用RIOT接口为该AGV创建新的移动任务，并将涉及的本地搬运任务状态由""新建（New）""更新为""进行中（Executing）""。"	1d869faa5af9b137e5a2b6dd441b4ac69997c2a20b348f4d679d694ff50acdf3	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	1f6c7573c98b7f0f44e32c42e28f9370e189033a608fea9fe390535ffb0cdf32	c3bec5d88d4edcae643bd513e3333e620fed3ac098a673ae2e4bf39e12384dff				singleton	excluded-not-for-requirement-approval			
R03-A1409	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 25	UC-008 向RIOT下发移动任务 > 描述	"本UC只覆盖""AGV的RIOT任务队列清空后，本地服务器如何确定并下发下一个移动任务给RIOT、更新本地任务状态""这一过程本身，不包含""本次派车任务范围具体如何划分""（见 [[br-001-dispatch-task-range|BR-001]]）、下发之后持续轮询等待到站（见 [[uc-009-monitor-move-order-until-arrival|UC-009]]）、AGV导航移动、到站感知（见 [[uc-003-agv-arrives-at-designated-station|UC-003]]）等下游过程。"	"本UC只覆盖""AGV的RIOT任务队列清空后，本地服务器如何确定并下发下一个移动任务给RIOT、更新本地任务状态""这一过程本身，不包含""本次派车任务范围具体如何划分""（见 [[br-001-dispatch-task-range|BR-001]]）、下发之后持续轮询等待到站（见 [[uc-009-monitor-move-order-until-arrival|UC-009]]）、AGV导航移动、到站感知（见 [[uc-003-agv-arrives-at-designated-station|UC-003]]）等下游过程。"	649d6456b1d7af3f27e12e234afe126e9c2b22b0107823955ff757e524d71086	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	5f0e680d404e8ac761146b3f6323ce108405f4e06fb6f2f8a708858e737ffa71	b423148f9a1f6c56039e2ecd64e719398c2ced13e1c84e1abdf474d85625c176				singleton	excluded-not-for-requirement-approval			
R03-A1410	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 29	UC-008 向RIOT下发移动任务 > 触发条件	该AGV当前在RIOT侧的移动任务执行完成（AGV确实完成本次收料/发料动作）或被取消，使其在RIOT任务队列中的任务数量变为0（即空闲，无正在执行的移动任务）。	该AGV当前在RIOT侧的移动任务执行完成（AGV确实完成本次收料/发料动作）或被取消，使其在RIOT任务队列中的任务数量变为0（即空闲，无正在执行的移动任务）。	6114ed40f2249d63be7b7069fe8ee8cad01bb1ee9e701dd3360f7ae3e5673930	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	4ad740c9a59b8b6477820c4d4cbed96e5dc4309aed72ee3da9a40995b0d90933	5022dbe3ac85405174089b9cdd09d4c61873a071d700dd9226c8bbe6f50e61ab				singleton	excluded-not-for-requirement-approval			
R03-A1411	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 33	UC-008 向RIOT下发移动任务 > 前置条件	**系统与接口**	**系统与接口**	3ebd55ac387dc508463d734928efe883b5e14b2a37cc2e3f32549fbe6f0c895f	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015; exact-duplicate-of:R03-A0003	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	f0cdde9f6b67f28962d1892062f6b220d5b88915528f9eb2fc82702d80ab5981	3ebd55ac387dc508463d734928efe883b5e14b2a37cc2e3f32549fbe6f0c895f	EX-0613	NX-0664	SC-0737	review-with:R03-A0003	excluded-not-for-requirement-approval			
R03-A1412	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 35	UC-008 向RIOT下发移动任务 > 前置条件	RIOT接口在线可用。	RIOT接口在线可用。	c78c4aaac053c45502e7849dd98b9003ac942a7f73e2506c064e0dc6dcff690c	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	49a7a2581d9e7b788701de9d32528fae4ba04071db37a57823d9000c0e25256f	75dabb6fd7232d7968ed75cd8deda6171c2cbd832c8fe38b68189f487f406bd4				singleton	excluded-not-for-requirement-approval			
R03-A1413	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 36	UC-008 向RIOT下发移动任务 > 前置条件	该AGV当前在RIOT任务队列中的任务数量确实为0（核验其队列已清空，避免向仍有任务的AGV重复下发）。	该AGV当前在RIOT任务队列中的任务数量确实为0（核验其队列已清空，避免向仍有任务的AGV重复下发）。	80d72260ccc14b4d28c8e5b5d95bdefc27b7b7c765555c79b1d99238d1297d3c	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	70f7a46cb72b15312e647af2024f688672792e988704721fe4dcf7262c6fa852	3ee7b6630625c0be5f5f92d158d372cec701f57c174b0798f763943873caad6a				singleton	excluded-not-for-requirement-approval			
R03-A1414	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 38	UC-008 向RIOT下发移动任务 > 前置条件	**任务与数据**	**任务与数据**	5bfdffb4ab17169db8542307c5a2c622f40250bf698bae32773fe13b27236cf1	internal-process-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015; exact-duplicate-of:R03-A0009	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	b220fe7da220bb770dc503d047155c45c5fb7d1125eb0cadc06e24082806d5b4	5bfdffb4ab17169db8542307c5a2c622f40250bf698bae32773fe13b27236cf1	EX-0615	NX-0666	SC-0739	review-with:R03-A0009	excluded-not-for-requirement-approval			
R03-A1415	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 40	UC-008 向RIOT下发移动任务 > 前置条件	"本地数据库中存在至少一个""新建（New）""状态、可分配给该AGV下发的待处理搬运任务。"	"本地数据库中存在至少一个""新建（New）""状态、可分配给该AGV下发的待处理搬运任务。"	a7cace6bb3512b03d31896717084f92484c18af30162500da64451a759f83cfa	internal-process-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	4c3da93c3c67d1a0001df4b96667c9c262e20943609081a84a9baba750bc6a9c	afa329459f174a7b06362ed62bcd28d682e3a8d332c30766e08fbbb21f7d885c				singleton	excluded-not-for-requirement-approval			
R03-A1416	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 41	UC-008 向RIOT下发移动任务 > 前置条件	本次待下发的任务(集合)/派车范围已经确定（具体划分规则见 [[br-001-dispatch-task-range|BR-001]]，TBD待补充，本UC不展开）。	本次待下发的任务(集合)/派车范围已经确定（具体划分规则见 [[br-001-dispatch-task-range|BR-001]]，TBD待补充，本UC不展开）。	6f698a1104afebb28cfac01992af8345e1ebb23991e8b38d585783b13578677d	internal-process-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	93d21145ce016923190bbba375e5fc3cb939804337453dd6d75f426e46962ab4	143ac6830459a567cfc292c2aac8fa196065bb0e7dfd344fb1aa8fbd8cb5e8e2				singleton	excluded-not-for-requirement-approval			
R03-A1417	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 42	UC-008 向RIOT下发移动任务 > 前置条件	"该AGV当前未处于""已禁用""或""禁用待生效""状态（见 [[uc-013-enable-disable-agv|UC-013]]）。"	"该AGV当前未处于""已禁用""或""禁用待生效""状态（见 [[uc-013-enable-disable-agv|UC-013]]）。"	7319247c406966f98d090afdc8358bcfd1d011020ad24dd1c380ffc018dfbcf3	internal-process-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	5aeb0f8bbb9f07592157032486062618cfb73d785346453f1d888e9b2e8b04ea	c3bd402a13a2bfd2c7589bd5630198d6150a15102d6cc69637a0c4357e501b7b				singleton	excluded-not-for-requirement-approval			
R03-A1418	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 44	UC-008 向RIOT下发移动任务 > 前置条件	"若本地数据库中不存在任何可分配给该AGV的""新建""状态任务，或该AGV当前处于""已禁用""/""禁用待生效""状态，则不满足Precondition第3/5条，本UC不会被触发执行，该AGV保持空闲等待，不视为异常（见 Normal Flow 第2步）。"	"若本地数据库中不存在任何可分配给该AGV的""新建""状态任务，或该AGV当前处于""已禁用""/""禁用待生效""状态，则不满足Precondition第3/5条，本UC不会被触发执行，该AGV保持空闲等待，不视为异常（见 Normal Flow 第2步）。"	ff53802494d3fb05f87a63e29909ce1d582fc469094fc4b9bfd904e9d585ab3a	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	837a84ce26a8f8414f4b35084a284a526fa0dad8212f11ef6eb0005f82ed7a73	4bd8ff63d63f534edc6486471477086333fc87ee87fc6d777a42504886701f13				singleton	excluded-not-for-requirement-approval			
R03-A1419	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 48	UC-008 向RIOT下发移动任务 > 后置条件	**系统与接口**	**系统与接口**	3ebd55ac387dc508463d734928efe883b5e14b2a37cc2e3f32549fbe6f0c895f	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015; exact-duplicate-of:R03-A0003	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	f0cdde9f6b67f28962d1892062f6b220d5b88915528f9eb2fc82702d80ab5981	3ebd55ac387dc508463d734928efe883b5e14b2a37cc2e3f32549fbe6f0c895f	EX-0613	NX-0664	SC-0737	review-with:R03-A0003	excluded-not-for-requirement-approval			
R03-A1420	R03	R03-24	requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md	4039759a307315f30200f6b154e2162c58bf9dde0d50393ea4b01f9c76801e6a	line 50	UC-008 向RIOT下发移动任务 > 后置条件	该AGV在RIOT侧新增一个移动任务，其RIOT任务队列数量由0变为1。	该AGV在RIOT侧新增一个移动任务，其RIOT任务队列数量由0变为1。	442520dd6d2f21f06ad9a9692518167aa8f2a671d99328e8874444a13671e4ef	internal-interface-design-derivation	unapproved-internal-design-exploration	MES-dispatch-and-RIoT	exclude-from-requirement-approval	document-route:R03-I; [UC-008](../../../../requirement-documents/03-use-cases/04-transport-task-dispatch/uc-008-dispatch-move-order-to-riot.md) `4039759a3073`；`96→0b→1d→48→ec`; 从 UC-003/007/BR-001 排除的 RIOT 下发环节拆分；BR-001/015	none-found-within-r03-pass	not-approved	named-approver;approval-date;approved-scope;version-or-sha256-binding;authoritative-business-or-safety-source;independent-approval-unit-reframing	00e437ae6f9efe43928c834a073cc1de134a2c310fc7856ad7a7a885194873ec	abeb48d3ffd7c387982a676e20682fcbe38d1bf568df6900a74227f2806054ae				singleton	excluded-not-for-requirement-approval			
